country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,91,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,90,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,96,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,94,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,96,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,95,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
El Salvador,SV,SLV,222,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,98,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,12,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,56,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,59,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,61,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,64,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,67,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,76,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,74,Total,Units,%,Estimated value,,,12 to 23 months old
Equatorial Guinea,GQ,GNQ,226,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,68,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,29,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,95,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,97,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,95,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,95,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,95,Total,Units,%,Estimated value,,,12 to 23 months old
Eritrea,ER,ERI,232,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,95,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,95,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,95,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,94,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,93,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,93,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,92,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,90,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,87,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,85,Total,Units,%,Estimated value,,,12 to 23 months old
Estonia,EE,EST,233,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,82,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,45,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,82,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,90,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,89,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,81,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,74,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,98,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,65,Total,Units,%,Estimated value,,,12 to 23 months old
Swaziland,SZ,SWZ,748,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,70,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,48,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,48,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,62,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,62,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,62,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,63,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,70,Total,Units,%,Estimated value,,,12 to 23 months old
Ethiopia,ET,ETH,231,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,73,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,95,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,91,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,94,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,97,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,99,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Fiji,FJ,FJI,242,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,94,Total,Units,%,Estimated value,,,12 to 23 months old
Finland,FI,FIN,246,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,99,Total,Units,%,Estimated value,,,12 to 23 months old
Finland,FI,FIN,246,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,99,Total,Units,%,Estimated value,,,12 to 23 months old
Finland,FI,FIN,246,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
Finland,FI,FIN,246,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Finland,FI,FIN,246,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,98,Total,Units,%,Estimated value,,,12 to 23 months old
